Name,NetWorth,Country,Source,Rank,Age,Residence,Citizenship,Status,Children,Education,Self_made,continent,country_code,Continent_AF,Continent_AS,Continent_EU,Continent_NA,Continent_OC,Continent_SA,Country_US,Country_CN
"William Foley, II.",1.9,United States,★,1664,76.0,"Las Vegas, Nevada",United States,Married,,,True,NAm,US,0,0,0,1,0,0,1,0
Gao Yi & family,1.9,China,pharmaceuticals,1664,52.0,"Changsha, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Gao Yu,1.9,China,information technology,1664,,"Shenzhen, China",China,,,"Bachelor of Commerce, Renmin University of China",True,AS,CN,0,1,0,0,0,0,0,1
Sanjiv Goenka,1.9,India,diversified,1664,60.0,"Kolkata, India",India,Married,2.0,"Bachelor of Arts/Science, Calcutta University",False,AS,IN,0,1,0,0,0,0,0,0
Surjit Kumar Gupta,1.9,India,electrical equipment,1664,79.0,"Delhi, India",India,Married,2.0,,False,AS,IN,0,1,0,0,0,0,0,0
Yusuf Hamied,1.9,India,pharmaceuticals,1664,84.0,"Mumbai, India",India,Married,,"Doctorate, University of Cambridge",False,AS,IN,0,1,0,0,0,0,0,0
Shmuel Harlap,1.9,Israel,automotive,1664,76.0,"Tel Aviv, Israel",Israel,,,,False,AS,IL,0,1,0,0,0,0,0,0
Bill Haslam,1.9,United States,gas stations,1664,62.0,"Knoxville, Tennessee",United States,Married,3.0,"Bachelor of Arts/Science, Emory University",False,NAm,US,0,0,0,1,0,0,1,0
Roberto Hernandez Ramirez,1.9,Mexico,banking,1664,79.0,"Mexico City, Mexico",Mexico,Married,3.0,"Bachelor of Arts/Science, Ibero-American University",True,NAm,MX,0,0,0,1,0,0,0,0
Huang Jiangji,1.9,Hong Kong,smartphones,1664,,"Beijing, China",Hong Kong,,,,True,AS,HK,0,1,0,0,0,0,0,0
Stanley Hubbard,1.9,United States,DirecTV,1664,87.0,"St. Paul, Minnesota",United States,Married,5.0,"Bachelor of Arts/Science, University of Minnesota",False,NAm,US,0,0,0,1,0,0,1,0
Arthur Irving,1.9,Canada,oil,1664,91.0,"Saint John, Canada",Canada,Married,5.0,,False,NAm,CA,0,0,0,1,0,0,0,0
Hamilton James,1.9,United States,investments,1664,69.0,"New York, New York",United States,Married,3.0,"Bachelor of Arts/Science, Harvard University; Master of Business Administration, Harvard University",True,NAm,US,0,0,0,1,0,0,1,0
Jiang Zhaobai,1.9,China,real estate,1664,57.0,"Shanghai, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Ke Jinlong & family,1.9,China,retailing,1664,,"Guangzhou, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Ke Kangbao & family,1.9,China,retailing,1664,58.0,"Guangzhou, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Michael Kim,1.9,United States,private equity,1664,57.0,"Seoul, South Korea",United States,Married,2.0,"Master of Business Administration, Harvard Business School; Bachelor of Arts/Science, Haverford College",True,NAm,US,0,0,0,1,0,0,1,0
Ipek Kirac,1.9,Turkey,diversified,1664,36.0,"Istanbul, Turkey",Turkey,Single,,,False,AS,TR,0,1,0,0,0,0,0,0
Kurt Krieger,1.9,Germany,furniture retailing,1664,73.0,"Berlin, Germany",Germany,Married,3.0,,True,EU,DE,0,0,1,0,0,0,0,0
Christopher Kwok,1.9,Hong Kong,real estate,1664,35.0,"Hong Kong, Hong Kong",Hong Kong,Married,1.0,"Bachelor of Arts/Science, Harvard University; Master of Business Administration, Stanford Graduate School of Business",False,AS,HK,0,1,0,0,0,0,0,0
Edward Kwok,1.9,Hong Kong,real estate,1664,40.0,"Hong Kong, Hong Kong",Hong Kong,,,,False,AS,HK,0,1,0,0,0,0,0,0
Alexis Lê-Quôc,1.9,United States,cloud computing,1664,,,,,,,,NAm,US,0,0,0,1,0,0,1,0
Li Guangyu,1.9,China,education,1664,57.0,"Zhengzhou, China",China,Married,,"Master of Business Administration, Peking University",True,AS,CN,0,1,0,0,0,0,0,1
Li Hongjing,1.9,China,auto parts,1664,53.0,"Haikou, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Li Jiaquan,1.9,China,chemicals,1664,57.0,"Chengdu, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Li Min,1.9,China,semiconductor,1664,55.0,"Fuzhou, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Lin Dingqiang & family,1.9,Hong Kong,real estate,1664,54.0,"Beijing, China",Hong Kong,Married,,,True,AS,HK,0,1,0,0,0,0,0,0
Louise Lindh,1.9,Sweden,investments,1664,41.0,"Stockholm, Sweden",Sweden,Married,,,False,EU,SE,0,0,1,0,0,0,0,0
Yusaku Maezawa,1.9,Japan,online retail,1664,45.0,"Chiba, Japan",Japan,Divorced,1.0,,True,AS,JP,0,1,0,0,0,0,0,0
Anand Mahindra,1.9,India,diversified,1664,66.0,"Mumbai, India",India,Married,2.0,"Bachelor of Arts/Science, Harvard University; Master of Business Administration, Harvard University",False,AS,IN,0,1,0,0,0,0,0,0
Willy Michel,1.9,Switzerland,medical devices,1664,74.0,"Burgdorf, Switzerland",Switzerland,Married,3.0,,True,EU,CH,0,0,1,0,0,0,0,0
Lachhman Das Mittal,1.9,India,tractors,1664,90.0,"Delhi, India",India,Married,5.0,"Bachelor of Arts/Science, Punjab University; Master of Arts, Punjab University",False,AS,IN,0,1,0,0,0,0,0,0
Ermirio Pereira de Moraes,1.9,Brazil,diversified,1664,88.0,"Sao Paulo, Brazil",Brazil,Married,7.0,"Bachelor of Science in Engineering, University of Tulsa",False,SA,BR,0,0,0,0,0,1,0,0
Maria Helena Moraes Scripilliti,1.9,Brazil,diversified,1664,90.0,"Sao Paulo, Brazil",Brazil,Widowed,4.0,"High School Graduate, High School",False,SA,BR,0,0,0,0,0,1,0,0
Stefan Olsson,1.9,Sweden,diversified,1664,72.0,"London, United Kingdom",Sweden,Married,,,False,EU,SE,0,0,1,0,0,0,0,0
Peng Yongdong,1.9,China,real estate,1664,41.0,"Beijing, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Olivier Pomel,1.9,France,cloud computing,1664,44.0,"New York, New York",France,Married,,"Master, Ecole centrale de Paris",True,EU,FR,0,0,1,0,0,0,0,0
Larry Robbins,1.9,United States,hedge funds,1664,51.0,"Alpine, New Jersey",United States,Married,4.0,"Bachelor of Arts/Science, University of Pennsylvania, The Wharton School",True,NAm,US,0,0,0,1,0,0,1,0
Brian Roberts,1.9,United States,Comcast,1664,61.0,"Philadelphia, Pennsylvania",United States,Married,3.0,"Bachelor of Arts/Science, University of Pennsylvania, The Wharton School",False,NAm,US,0,0,0,1,0,0,1,0
Christopher Rokos,1.9,United Kingdom,hedge fund,1664,50.0,"London, United Kingdom",United Kingdom,,,"Bachelor of Arts/Science, Oxford University; Master, Oxford University",True,EU,GB,0,0,1,0,0,0,0,0
S.D. Shibulal,1.9,India,software services,1664,,,,,,,,AS,IN,0,1,0,0,0,0,0,0
Evgeny (Eugene) Shvidler,1.9,United States,"oil & gas, investments",1664,,,,,,,,NAm,US,0,0,0,1,0,0,1,0
Frank Slootman,1.9,United States,software,1664,62.0,"Pleasanton, California",United States,Married,2.0,"Bachelor of Science, Erasmus University Rotterdam, The Netherlands; Master of Science, Erasmus University Rotterdam, The Netherlands",True,NAm,US,0,0,0,1,0,0,1,0
Sergio Stevanato,1.9,Italy,medical packaging,1664,78.0,"Venice, Italy",Italy,Married,2.0,"Law Degree, University of Ferrara",True,EU,IT,0,0,1,0,0,0,0,0
Kevin Systrom,1.9,United States,Instagram,1664,37.0,"San Francisco, California",United States,Married,1.0,"Bachelor of Arts/Science, Stanford University",True,NAm,US,0,0,0,1,0,0,1,0
Tan Lili,1.9,China,feed,1664,,"Guangzhou, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
David Teoh & family,1.9,Australia,telecom,1664,65.0,"Sydney, Australia",Australia,Married,4.0,,True,OC,AU,0,0,0,0,1,0,0,0
Patrizio Vinciarelli,1.9,United States,electronic components,1664,74.0,"Boston, Massachusetts",United States,Divorced,,"Ph.D, La Sapienza University of Rome",True,NAm,US,0,0,0,1,0,0,1,0
Todd Wagner,1.9,United States,online media,1664,60.0,"Dallas, Texas",United States,Married,1.0,"Bachelor of Arts/Science, Indiana University; Doctor of Jurisprudence, University of Virginia",True,NAm,US,0,0,0,1,0,0,1,0
Wan Long,1.9,China,food,1664,80.0,"Luohe, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Wang Jian,1.9,China,healthcare services,1664,,,,,,,,AS,CN,0,1,0,0,0,0,0,1
Wang Jilei,1.9,China,logistics,1664,56.0,"Shanghai, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Wang Junshi & family,1.9,China,solar energy,1664,72.0,"Ningbo, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Wei Yin-Chun,1.9,Taiwan,"food, beverages",1664,64.0,"Taipei, Taiwan",Taiwan,Married,4.0,,True,AS,TW,0,1,0,0,0,0,0,0
Wei Yin-Heng,1.9,Taiwan,"food, beverages",1664,62.0,"Shanghai, China",Taiwan,Married,2.0,,True,AS,TW,0,1,0,0,0,0,0,0
Stephen Winn,1.9,United States,real estate services,1664,74.0,"Dallas, Texas",United States,Married,,"Master of Science, Stanford University; Bachelor of Arts/Science, The University of Texas at Austin",True,NAm,US,0,0,0,1,0,0,1,0
Gordon Wu,1.9,Hong Kong,real estate,1664,85.0,"Hong Kong, Hong Kong",Hong Kong,Married,4.0,"Bachelor of Arts/Science, Princeton University; Master, Princeton University",True,AS,HK,0,1,0,0,0,0,0,0
Yang Xuegang,1.9,China,coking,1664,56.0,"Beijing, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Yu Huijiao,1.9,China,package delivery,1664,55.0,"Shanghai, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Zeng Kaitian,1.9,China,online games,1664,46.0,"Shanghai, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Changpeng Zhao,1.9,China,cryptocurrency exchange,1664,45.0,"Taiwan, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Zhu Xingliang,1.9,China,construction,1664,62.0,"Suzhou, China",China,Married,1.0,"Bachelor of Arts/Science, Suzhou University of Science and Technology",True,AS,CN,0,1,0,0,0,0,0,1
Zhu Yiwen & family,1.9,China,healthcare,1664,,"Shanghai, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Anita Zucker,1.9,United States,chemicals,1664,69.0,"Charleston, South Carolina",United States,Widowed,3.0,"Bachelor of Arts/Science, University of Florida; Master of Arts, University of North Florida",False,NAm,US,0,0,0,1,0,0,1,0
Mohamed Al Fayed,1.8,Egypt,"retail, investments",1750,92.0,"London, United Kingdom",Egypt,Married,5.0,,True,AF,EG,1,0,0,0,0,0,0,0
Leslie Alexander,1.8,United States,sports team,1750,77.0,"Houston, Texas",United States,Divorced,1.0,"Bachelor of Arts/Science, New York University; Doctor of Jurisprudence, Western State University College of Law",True,NAm,US,0,0,0,1,0,0,1,0
Joachim Ante,1.8,Germany,game software,1750,38.0,"Copenhagen, Denmark",Germany,In Relationship,,,True,EU,DE,0,0,1,0,0,0,0,0
Roman Avdeev,1.8,Russia,"banking, development",1750,53.0,"Moscow, Russia",Russia,Married,23.0,"Bachelor of Science in Engineering, Moscow International University of Business and Information Technologies",True,EU,RU,0,0,1,0,0,0,0,0
Arun Bharat Ram,1.8,India,chemicals,1750,80.0,"Delhi, India",India,Widowed,3.0,"Bachelor of Science in Engineering, University of Michigan",False,AS,IN,0,1,0,0,0,0,0,0
O. Francis Biondi,1.8,United States,hedge funds,1750,,,,,,,,NAm,US,0,0,0,1,0,0,1,0
John Bloor,1.8,United Kingdom,"real estate, manufacturing",1750,77.0,"Aberdyfi, United Kingdom",United Kingdom,,,,True,EU,GB,0,0,1,0,0,0,0,0
Vladimir Bogdanov,1.8,Russia,oil,1750,69.0,"Surgut, Russia",Russia,Married,1.0,"Bachelor of Arts/Science, Tyumen Industrial Institute",True,EU,RU,0,0,1,0,0,0,0,0
David Booth,1.8,United States,mutual funds,1750,75.0,"Austin, Texas",United States,Married,,"Bachelor of Arts/Science, University of Kansas; Master of Science, University of Kansas",True,NAm,US,0,0,0,1,0,0,1,0
Cai Mingtong,1.8,China,electronic components,1750,69.0,"Quanzhou, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Yvon Chouinard,1.8,United States,Patagonia,1750,82.0,"Ventura, California",United States,Married,2.0,,True,NAm,US,0,0,0,1,0,0,1,0
Jack Cockwell,1.8,Canada,"real estate, private equity",1750,80.0,"Toronto, Canada",Canada,,,,True,NAm,CA,0,0,0,1,0,0,0,0
Kommer Damen,1.8,Netherlands,shipbuilding,1750,77.0,"Gorinchem, Netherlands",Netherlands,Married,4.0,,False,EU,NL,0,0,1,0,0,0,0,0
D. Leopoldo Del Pino,1.8,Spain,construction,1750,,,,,,,,EU,ES,0,0,1,0,0,0,0,0
Jamie Dimon,1.8,United States,banking,1750,65.0,"New York, New York",United States,Married,3.0,"Master of Business Administration, Harvard Business School",True,NAm,US,0,0,0,1,0,0,1,0
Robert Duggan,1.8,United States,pharmaceuticals,1750,77.0,"Clearwater, Florida",United States,Married,8.0,"Drop Out, University of California, Los Angeles; Drop Out, University of California, Santa Barbara",True,NAm,US,0,0,0,1,0,0,1,0
Faruk Eczacibasi,1.8,Turkey,"pharmaceuticals, diversified",1750,66.0,"Istanbul, Turkey",Turkey,Married,2.0,,False,AS,TR,0,1,0,0,0,0,0,0
N. Murray Edwards,1.8,Canada,oil & gas,1750,,,,,,,,NAm,CA,0,0,0,1,0,0,0,0
Anthony Eisen,1.8,Australia,fintech,1750,49.0,"Melbourne, Australia",Australia,,,"Bachelor of Commerce, University of New South Wales",True,OC,AU,0,0,0,0,1,0,0,0
Ali Erdemoglu,1.8,Turkey,carpet,1750,61.0,"Istanbul, Turkey",Turkey,Married,3.0,,True,AS,TR,0,1,0,0,0,0,0,0
James France,1.8,United States,"Nascar, racing",1750,76.0,"Daytona Beach, Florida",United States,Married,3.0,"Bachelor of Arts/Science, Florida Southern College",False,NAm,US,0,0,0,1,0,0,1,0
Mario Gabelli,1.8,United States,money management,1750,79.0,"Greenwich, Connecticut",United States,Married,4.0,"Master of Business Administration, Columbia Business School; Bachelor of Arts/Science, Fordham University",True,NAm,US,0,0,0,1,0,0,1,0
Reinold Geiger,1.8,Austria,beauty products,1750,73.0,"Geneva, Switzerland",Austria,Married,,"Master of Business Administration, INSEAD",True,EU,AT,0,0,1,0,0,0,0,0
Rolf Gerling,1.8,Germany,insurance,1750,66.0,"Zurich, Switzerland",Germany,Married,3.0,"Bachelor of Arts/Science, University of Zurich",False,EU,DE,0,0,1,0,0,0,0,0
Ali Ghodsi,1.8,Sweden,data analytics,1750,42.0,"San Francisco, California",Sweden,Married,,"Ph.D, KTH Royal Institute of Technology; Master of Business Administration, Mid Sweden University; Master of Science in Engineering, Mid Sweden University",True,EU,SE,0,0,1,0,0,0,0,0
Carl Hansen,1.8,Canada,biotech,1750,47.0,"Vancouver, Canada",Canada,,,"Ph.D, California Institute of Technology; Bachelor of Arts/Science, University of British Columbia",True,NAm,CA,0,0,0,1,0,0,0,0
He Xinming family,1.8,China,ceramic,1750,,,,,,,,AS,CN,0,1,0,0,0,0,0,1
William Heinecke,1.8,Thailand,hotels,1750,71.0,"Bangkok, Thailand",Thailand,Married,2.0,,True,AS,TH,0,1,0,0,0,0,0,0
Brian Higgins,1.8,United States,hedge funds,1750,56.0,"New York, New York",United States,,,"Bachelor of Arts/Science, Villanova University",True,NAm,US,0,0,0,1,0,0,1,0
David Hindawi,1.8,United States,software,1750,76.0,"Seattle, Washington",United States,Married,2.0,,True,NAm,US,0,0,0,1,0,0,1,0
Drew Houston,1.8,United States,cloud storage service,1750,38.0,"San Francisco, California",United States,Single,,"Bachelor of Arts/Science, Massachusetts Institute of Technology",True,NAm,US,0,0,0,1,0,0,1,0
Thomas James,1.8,United States,finance,1750,78.0,"Saint Petersburg, Florida",United States,Married,2.0,"Master of Business Administration, Harvard Business School; Bachelor of Arts/Science, Harvard University; Doctor of Jurisprudence, Stetson University",False,NAm,US,0,0,0,1,0,0,1,0
Stephen Jarislowsky,1.8,Canada,money management,1750,95.0,"Montreal, Canada",Canada,Married,3.0,"Bachelor of Arts/Science, Cornell University; Master of Business Administration, Harvard University; Master of Arts, The University of Chicago",True,NAm,CA,0,0,0,1,0,0,0,0
Jin Huiming,1.8,China,real estate,1750,68.0,"Shanghai, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Willis Johnson,1.8,United States,damaged cars,1750,73.0,"Franklin, Tennessee",United States,Married,2.0,,True,NAm,US,0,0,0,1,0,0,1,0
Dmitry Kamenshchik,1.8,Russia,airport,1750,53.0,"Moscow, Russia",Russia,Single,,"Bachelor of Arts/Science, Moscow State University",True,EU,RU,0,0,1,0,0,0,0,0
Ihor Kolomoyskyy,1.8,Ukraine,"banking, investments",1750,58.0,"Kiev, Ukraine",Ukraine,Married,2.0,"Master of Science, Dniepropetrovsk Metallurgical Institute",True,EU,UA,0,0,1,0,0,0,0,0
Marc Lasry,1.8,United States,hedge funds,1750,60.0,"New York, New York",United States,Married,5.0,"Bachelor of Arts/Science, Clark University; Doctor of Jurisprudence, New York Law School",True,NAm,US,0,0,0,1,0,0,1,0
Lee Boo-jin,1.8,South Korea,Samsung,1750,50.0,"Seoul, South Korea",South Korea,Divorced,1.0,"Bachelor of Arts/Science, Yonsei University",False,AS,KR,0,1,0,0,0,0,0,0
Lei Jufang,1.8,China,pharmaceuticals,1750,68.0,"Lanzhou, China",China,Married,1.0,"Bachelor of Arts/Science, Xi'an Jiaotong University",True,AS,CN,0,1,0,0,0,0,0,1
Wolfgang Leitner,1.8,Austria,engineering,1750,68.0,"Graz, Austria",Austria,Married,2.0,,True,EU,AT,0,0,1,0,0,0,0,0
Li Rucheng,1.8,China,apparel,1750,69.0,"Ningbo, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Vincent Lo,1.8,Hong Kong,real estate,1750,72.0,"Hong Kong, Hong Kong",Hong Kong,Married,2.0,"Bachelor of Arts/Economics, University of New South Wales",False,AS,HK,0,1,0,0,0,0,0,0
Juan Lopez-Belmonte Lopez & family,1.8,Spain,pharmacueticals,1750,,"Madrid, Spain",Spain,,,,False,EU,ES,0,0,1,0,0,0,0,0
Lv Dalong,1.8,China,telecom services,1750,59.0,"Beijing, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Joao Roberto Marinho,1.8,Brazil,media,1750,67.0,"Rio de Janeiro, Brazil",Brazil,Married,3.0,,False,SA,BR,0,0,0,0,0,1,0,0
Jose Roberto Marinho,1.8,Brazil,media,1750,65.0,"Rio de Janeiro, Brazil",Brazil,Married,5.0,,False,SA,BR,0,0,0,0,0,1,0,0
Roberto Irineu Marinho,1.8,Brazil,media,1750,73.0,"Rio de Janeiro, Brazil",Brazil,Married,4.0,,False,SA,BR,0,0,0,0,0,1,0,0
Miao Shouliang,1.8,China,real estate,1750,66.0,"Shenzhen, China",China,Married,1.0,,True,AS,CN,0,1,0,0,0,0,0,1
Romano Minozzi,1.8,Italy,"utilities, diversified",1750,86.0,"Spilamberto, Italy",Italy,,1.0,"Bachelor of Commerce, University of Bologna",True,EU,IT,0,0,1,0,0,0,0,0
Nick Molnar,1.8,Australia,fintech,1750,30.0,"Sydney, Australia",Australia,Married,,"Bachelor of Commerce, University of Sydney",True,OC,AU,0,0,0,0,1,0,0,0
Oei Hong Leong,1.8,Singapore,investments,1750,73.0,"Singapore, Singapore",Singapore,Married,4.0,,False,AS,SG,0,1,0,0,0,0,0,0
Kazuo Okada,1.8,Japan,casinos,1750,78.0,"Tokyo, Japan",Japan,Married,3.0,,True,AS,JP,0,1,0,0,0,0,0,0
John Oyler,1.8,United States,biotech,1750,53.0,China,United States,Married,,"Bachelor of Arts/Science, Massachusetts Institute of Technology; Master of Business Administration, Stanford Graduate School of Business",True,NAm,US,0,0,0,1,0,0,1,0
Husnu Ozyegin,1.8,Turkey,"finance, diversified",1750,76.0,"Istanbul, Turkey",Turkey,Married,2.0,"Master of Business Administration, Harvard University; Bachelor of Arts/Science, Oregon State University",True,AS,TR,0,1,0,0,0,0,0,0
Tor Peterson,1.8,United States,commodities,1750,56.0,"Zug, Switzerland",United States,Single,,"Bachelor of Arts/Science, Duke University",True,NAm,US,0,0,0,1,0,0,1,0
Jorge Pinheiro Koren de Lima,1.8,Brazil,"hospitals, health insurance",1750,48.0,"Fortaleza, Brazil",Brazil,,,,False,SA,BR,0,0,0,0,0,1,0,0
Candido Pinheiro Koren de Lima Junior,1.8,Brazil,"hospitals, health insurance",1750,50.0,"Fortaleza, Brazil",Brazil,,,,False,SA,BR,0,0,0,0,0,1,0,0
Pu Zhongjie & family,1.8,China,medical equipment,1750,58.0,"Beijing, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Qin Long,1.8,China,tire,1750,55.0,"Qingdao, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Alvaro Saieh Bendeck,1.8,Chile,banking,1750,71.0,"Santiago, Chile",Chile,Married,5.0,,True,SA,CL,0,0,0,0,0,1,0,0
Glenn Sanford,1.8,United States,real estate brokerage,1750,54.0,"Blaine, Washington",United States,Married,,,True,NAm,US,0,0,0,1,0,0,1,0
Leonard Schleifer,1.8,United States,pharmaceuticals,1750,68.0,"Tarrytown, New York",United States,Married,3.0,"Bachelor of Arts/Science, Cornell University; Medical Doctor, University of Virginia; Ph.D, University of Virginia",True,NAm,US,0,0,0,1,0,0,1,0
Shang Xiaobo & family,1.8,China,Manufacturing,1750,47.0,"Hefei, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Shi Wen-long,1.8,Taiwan,plastics,1750,93.0,"Tainan, Taiwan",Taiwan,Married,3.0,,True,AS,TW,0,1,0,0,0,0,0,0
Shi Yifeng,1.8,China,medical cosmetics,1750,47.0,"Beijing, China",China,,,"Master of Business Administration, Tsinghua University",True,AS,CN,0,1,0,0,0,0,0,1
Sergei Studennikov,1.8,Russia,"liquor stores, supermarkets",1750,54.0,"Moscow, Russia",Russia,,,"Bachelor of Technology, Satka Mining and Ceramics College",True,EU,RU,0,0,1,0,0,0,0,0
Sun Guangxin,1.8,China,diversified,1750,58.0,"Urumqi, China",China,Married,2.0,"Master of Arts, Chinese Academy of Social Sciences; EMBA, Tianjin University",True,AS,CN,0,1,0,0,0,0,0,1
Henry Swieca,1.8,United States,hedge funds,1750,63.0,"New York, New York",United States,Married,4.0,"Master of Business Administration, Columbia Business School; Bachelor of Arts/Science, SUNY Stony Brook",True,NAm,US,0,0,0,1,0,0,1,0
Tan Yu Yeh,1.8,Malaysia,retail,1750,50.0,"Selangor, Malaysia",Malaysia,,,,True,AS,MY,0,1,0,0,0,0,0,0
Torbjorn Tornqvist,1.8,Sweden,oil trading,1750,67.0,"Geneva, Switzerland",Sweden,,,"Graduate, Stockholm University",True,EU,SE,0,0,1,0,0,0,0,0
Martin Viessmann,1.8,Germany,heating and cooling equipment,1750,67.0,"Allendorf, Germany",Germany,Married,2.0,"Diploma, University of Erlangen",False,EU,DE,0,0,1,0,0,0,0,0
Wang Lizhan,1.8,China,sauce,1750,,"Foshan, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
